265,214772202,,nualaoreily@hse.ie,,kinsale community hospital,"4 bed, male, end room",,,kinsale,cork,ireland
266,214772202,,nualaoreily@hse.ie,,kinsale community hospital,"4 bed, male",,,kinsale,cork,ireland
267,6849130,,,,knockanure national school,moyvane,,,listowel,kerry,ireland
268,6849130,,,,knockanure national school,moyvane,,,listowel,kerry,ireland
269,,861613140,lindamccarthy@live.ie,,linda mccarthy,derrygrath,,,clonmel,tipperary,ireland
270,,861613140,lindamccarthy@live.ie,,linda mccarthy,derrygrath,,,clonmel,tipperary,ireland
271,749150943,868375812,,,little angels school,knocknamona,,,letterkenny,donegal,ireland
272,749122456,868375812,,,little angels school,knocknamona,,,letterkenny,donegal,ireland
273,567765132,,principal@lorrettokk.ie,,loretto secondary school,granges road,,,kilkenny,kilkenny,ireland
274,567765132,,principal@lorrettokk.ie,,loretto secondary school,granges road,,,kilkenny,kilkenny,ireland
275,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"crannogs,room7",,,loughrea,galway,ireland
276,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,1st floor block a,assisted bathroom,,loughrea,galway,ireland
277,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,cooreen assyst bath room,,,loughrea,galway,ireland
278,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"crannogs,room20",,,loughrea,galway,ireland
279,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room17",,,loughrea,galway,ireland
280,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,crannogs assyst bath room,,,loughrea,galway,ireland
281,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room20",,,loughrea,galway,ireland
282,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room1 (twin)",,,loughrea,galway,ireland
283,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room7",,,loughrea,galway,ireland
284,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room20",,,loughrea,galway,ireland
285,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room6",,,loughrea,galway,ireland
286,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room15",,,loughrea,galway,ireland
287,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room21",,,loughrea,galway,ireland
288,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room5",,,loughrea,galway,ireland
289,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"crannogs,room17",,,loughrea,galway,ireland
290,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room16",,,loughrea,galway,ireland
291,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,ground floor block a,assisted bathroom,,loughrea,galway,ireland
292,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room11",,,loughrea,galway,ireland
293,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"crannogs,room9",,,loughrea,galway,ireland
294,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room16",,,loughrea,galway,ireland
295,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room8",,,loughrea,galway,ireland
296,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room22",,,loughrea,galway,ireland
297,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room3",,,loughrea,galway,ireland
298,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,knock ash assyst bath room,,,loughrea,galway,ireland
299,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room11",,,loughrea,galway,ireland
300,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room19",,,loughrea,galway,ireland
301,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"cooreen,room2 (twin)",,,loughrea,galway,ireland
302,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,ground floor block b,assisted bathroom,,loughrea,galway,ireland
303,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"crannogs,room19",,,loughrea,galway,ireland
304,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room3",,,loughrea,galway,ireland
305,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"sliabh aughty,room18",,,loughrea,galway,ireland
306,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,"knock ash,room7",,,loughrea,galway,ireland
307,91871200,,bernie.austin@hse.ie,,loughrea community nursing unit,sliabh aughty assyst bath room,,,loughrea,galway,ireland
308,2641002,,Bernie.Buckley@hse.ie,,macroom community hospital,,,,macroom,cork,ireland
309,2641002,,Bernie.Buckley@hse.ie,,macroom community hospital,end day room,,,macroom,cork,ireland
310,2641002,,Bernie.Buckley@hse.ie,,macroom community hospital,barra 3 bed,,,macroom,cork,ireland
311,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,room 25 - fitzgerald ward,leinster st.,,maynooth,kildare,ireland
312,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,"geraldine ward, daffodil room 8",,,maynooth,kildare,ireland
313,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,primrose room 6,leinster st.,,maynooth,kildare,ireland
314,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,lilly room 3,leinster st.,,maynooth,kildare,ireland
315,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,geraldine ward bathroom 1st floor,leinster st.,,maynooth,kildare,ireland
316,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,lilly room 3,leinster st.,,maynooth,kildare,ireland
317,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,fitzgerald ward bathroom,leinster st.,,maynooth,kildare,ireland
318,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,,leinster st.,,maynooth,kildare,ireland
319,16106351,16106361,nuala.nolan@hse.ie,,maynooth community care centre,fitzgerald ward room 33,,,maynooth,kildare,ireland
320,16106351,,nuala.nolan@hse.ie,,maynooth community care centre,geraldine ward bathroom 1st floor,leinster st.,,maynooth,kildare,ireland
321,17077909,,pamala.emnis@hse.ie,,meath hospital,o.t. room,heytesbury street,dublin 8,dublin,,ireland
322,91775323,876159891,alan.corcoran@hse.ie,,merlin park hospital,unit 10a seating clinic,,,galway,galway,ireland
323,91775323,,alan.corcoran@hse.ie,,merlin park hospital,unit 3 merlin park university hosp,,,galway,galway,ireland
324,214635300,,katherine.duran@hse.ie,,middleton community hospital,,,,middleton,cork,ireland
325,9249257,,yburd@midwayservices.ie,,midway services,clima hall,oldcastle road,,kells,meath,ireland
326,51447200,872609289,info@millhousecarecentre.com,,millhouse care centre,newtown,cummons,,newross,wexford,ireland
327,2970087,,,,millstreet community school,,,,millstreet,cork,ireland
328,2970087,,,,millstreet community school,,,,millstreet,cork,ireland
329,499522802,,,,milltown national school,,,,belturbet,cavan,ireland
330,16465000,,dermot.duke@hse.ie,,mortuarty - connolly hospital,blanchardstown,,,dublin 15,dublin,ireland
331,2258402,,garrett.hayes@hse.ie,,mount alvernia hospital,,,,mallow,cork,ireland
332,4890902000,,,,musgrave park hospital,regional aquired brain injury unit,bt9 7jb,,belfast,antrim,ireland
333,6821942,,,,nano nagle school,,,,listowel,kerry,ireland
334,16464300,860429881,Sarah  Hynes,,national aquatic centre,snugborough road,blanchardstown,,dublin 15,dublin,ireland
335,16464300,,sales@nac.ie,,national aquatic centre,snugborough road,blanchardstown,,dublin 15,dublin,ireland
336,16464300,,Sarah  Hynes,,national aquatic centre,snugborough road,blanchardstown,,dublin 15,dublin,ireland
337,5281555,,clonmel@ntdi.ie,,national learning network,roseville,western rd,,clonmel,tipperary,ireland
338,5281555,,clonmel@ntdi.ie,,national learning network,roseville,western rd,,clonmel,tipperary,ireland
339,51421266,,beryl.mckee@hse.ie,,new haughton hospital,ward 4,,,new ross,wexford,ireland
340,51421266,,beryl.mckee@hse.ie,,new haughton hospital,single bedroom,top floor,,new ross,wexford,ireland
341,51421266,,beryl.mckee@hse.ie,,new haughton hospital,assisted bathroom,top floor,,new ross,wexford,ireland
342,51421266,,beryl.mckee@hse.ie,,new haughton hospital,day care centre,,,new ross,wexford,ireland
343,51421266,,beryl.mckee@hse.ie,,new haughton hospital,day care centre,,,new ross,wexford,ireland
344,51421266,,beryl.mckee@hse.ie,,new haughton hospital,day care centre,ground floor,clonmines ward,new ross,wexford,ireland
345,51421266,,beryl.mckee@hse.ie,,new haughton hospital,ground floor,jerpoint ward,,new ross,wexford,ireland
346,51421266,,beryl.mckee@hse.ie,,new haughton hospital,day care centre,,,new ross,wexford,ireland
347,12974100,872790430,,,newbridge respite centre,,,,newbridge,kildare,ireland
348,12974100,872790430,,,newbridge respite centre,,,,newbridge,kildare,ireland
349,12974100,872790430,,,newbridge respite centre,356 strand house road,,,newbridge,kildare,ireland
350,12974100,872790430,,,newbridge respite centre,,,,newbridge,kildare,ireland
351,91768700,,,,newgrove housing association,rehab care,24 heather grove,,ballybane,galway,ireland
352,91768700,,,,newgrove housing association,rehab care,24 heather grove,,ballybane,galway,ireland
353,61378566,863569340,newportdcc@outlook.ie,,newport daycare centre,church rd,,,newport,tipperary,ireland
354,61378566,863569340,newportdcc@outlook.ie,,newport daycare centre,church rd,,,newport,tipperary,ireland
355,61378566,863569340,newportdcc@outlook.ie,,newport daycare centre,church rd,,,newport,tipperary,ireland
356,61378566,863569340,newportdcc@outlook.ie,,newport daycare centre,church rd,,,newport,tipperary,ireland
357,214887272,877786620,minanebridgens.ias@eircom.net,,ns cnoc na manach,,,,minane bridge,cork,ireland
358,214887272,877786620,,,ns cnoc na manach,,,,minane bridge,cork,ireland
359,4890329989,4.47794E+11,,,oaklee house,springfield ave,house 7,,belfast,antrim,ireland
360,4.47794E+11,,,,oaklee house,springfield ave,house no. 8,,belfast,antrim,ireland
361,4.47794E+11,,,,oaklee house,springfield ave,house no. 2,,belfast,antrim,ireland
362,4.47794E+11,,,,oaklee house,springfield ave,house 6,,belfast,antrim,ireland
363,214646080,872366498,ossice@oaklodgenursinghome.ie,,oaklodge nursing home,churchtown south,,,cloyne,cork,ireland
364,2838394050,,christina.drainey@foldgroup.co.uk,,orange blossom cottage,knockeden,gilford park,,portadown,armagh,ireland
365,2838394050,,christina.drainey@foldgroup.co.uk,,orange blossom cottage,knockeadan,gildford park,,portadown,armagh,ireland
366,14096556,,,,our lady's hospital for sick children,,,,crumlin,dublin,ireland
367,749131038,,marie.aiken@hse.ie,,parents & friends stranorlar,house 4 ard greine,mullindrait,,stranorlar,donegal,ireland
368,749131038,,marie.aiken@hse.ie,,parents & friends stranorlar,house 3 ard greine,mullindrait,,stranorlar,donegal,ireland
369,749131038,,marie.aiken@hse.ie,,parents & friends stranorlar,house 5 ard greine,mullindrait,,stranorlar,donegal,ireland
370,779521388,,yvoone.huston@hse.ie,,pier mont house hostel.,teach piemount,church road,bathroom,dungloe,donegal,ireland
371,,879272293,,,pobal scoil inbhear sceine,,,,kenmare,kerry,ireland
372,,879272293,,,pobal scoil inbhear sceine,,,,kenmare,kerry,ireland
373,669477211,872239933,portmageens@gmail.com,,portmagee national school,,,,portmagee,kerry,ireland
374,18038056,,office@portcs.iol.ie,,portmarnoch community school,,,,portmarnock,dublin,ireland
375,18038056,,office@portcs.iol.ie,,portmarnoch community school,,,,dublin,dublin,ireland
376,749121596,,katherinemary.kelly@hse.ie,,pre-school ballaghderg,day care centre,"ballaghderg, mountain top",,letterkenny,donegal,ireland
377,,40446585,bnsrathdrum@gmail.com,,rathdrum boys national school,rathdrum,,,rathdrum,wicklow,ireland
378,6743046,,jonna.goranson@rehabcare.ie,,rehab care,1 connels road,,,nenagh,tipperary,ireland
379,214378238,,ringaskiddyns@eircom .net,,ringaskiddy national school,,,,ringaskiddy,cork,ireland
380,214502586,,,,rose construction,maglin road,,,ballincollig,cork,ireland
381,578662160,866012188,,,rowanberry day centre,block road,,,portlaoise,laois,ireland
382,749145389,,,,royal prior school,,,,raphoe,donegal,ireland
383,749145389,,,,royal secondary school,raphoe,,,lifford,donegal,ireland
384,749145389,,,,royal secondary school,raphoe,,,lifford,donegal,ireland
385,5222838,876296462,,,s.e.h.b. o.t. dept.,kickhamarch,davis road,,clonmel,tipperary,ireland
386,2828315,,office@schullcommunitycollege.com,,schull community college,colla road,,,schull,cork,ireland
387,6261338,6261866,scoilcormac@eircom.net,,scoil cormac,golden rd,,,cashel,tipperary,ireland
388,749155132,,,,scoil eoin baiste,,,,carrigart,donegal,ireland
389,719633223,,,,scoil mhuire,convent of mercy,,,strokestown,roscommon,ireland
390,719633223,,,,scoil mhuire,convent of mercy,,,strokestown,roscommon,ireland
391,749735925,,,,sea-view house,,,,mountcharles,donegal,ireland
392,,872183842,"Coomey, Carmel",,sister of mercy,st. mary of the isles,"sharman, crawford street",,cork,cork,ireland
393,214316029,,,,sister of mercy,st. mary of the isle,"sharman, crawford street",,cork,cork,ireland
394,214316029,877718959,,,sister of mercy,st. mary of the isle,"sharman, crawford street",,cork,cork,ireland
395,214291851,,,,sisters of african mission convent,ardfoyle,,,ballintemple,cork,ireland
396,238833391,,,,sisters of mercy,aras muire,mccurtin hill,scartagh,clonakilty,cork,ireland
397,238833391,,,,sisters of mercy,aras muire,mccurtin hill,scartagh,clonakilty,cork,ireland
398,238833391,,,,sisters of mercy,aras muire,mccurtin hill,scartagh,clonakilty,cork,ireland
399,469074808,,,,special care unit,,,,navan,meath,ireland
400,469074808,,,,special care unit,,,,navan,meath,ireland
401,16250300,,,,st  mary's phoenix park,st mary's,phoenix park,,phoenix park,dublin,ireland
402,879098808,12819485,,,st catherines special school,killmullen lane,newcastle,,newcastle,wicklow,ireland
403,879098808,866032852,,,st catherines special school,killmullen lane,newcastle,,newcastle,wicklow,ireland
404,,,,,,,,,,,
405,12860440,,,,st cronan's boys n.s.,vevay crescent,vevay road,,bray,wicklow,ireland
406,2524314,,,,st fanahans college,mitchelstown,,,mitchelstown,cork,ireland
407,2524314,,,,st fanahans college,mitchelstown,,,mitchelstown,cork,ireland
408,18294083,860403617,wmaguire@sfh.ie,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
409,18294083,860403617,wmaguire@sfh.ie,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
410,18294083,860403617,,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
411,18294083,860403617,wmaguire@sfh.ie,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
412,18294083,860403617,wmaguire,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
413,18294083,860403617,wmaguire@sfh,,st francis hospice,blanchardstown,,,dublin 15,dublin,ireland
414,2970003,,,,st joseph's community hospital,,,,millstreet,cork,ireland
415,2970003,,,,st joseph's community hospital,,,,millstreet,cork,ireland
416,,,,,,,,,,,
417,2970003,,,,st joseph's community hospital,,,,millstreet,cork,ireland
418,2970003,,,,st joseph's community hospital,,,,millstreet,cork,ireland
419,2970003,,,,st joseph's community hospital,,,,millstreet,cork,ireland
420,18373696,879752437,principal@stjosephsprimaryvi.ie,,st joseph's primary school,grace park,,,drumcondra,dublin,ireland
421,,,,,,,,,,,
422,2221998,,,,st marys secondary school,thomas davis street,,,mallow,cork,ireland
423,2221998,,,,st marys secondary school,thomas davis street,,,mallow,cork,ireland
424,909627109,852447660,,,st patrick national school,st patrick national school,killtormer,,ballinasloe,galway,ireland
425,,,,,,,,,,,
426,876147377,,,,st senna national school,,,,kilrush,clare,ireland
427,876147377,,,,st senna national school,,,,kilrush,clare,ireland
428,749721769,,,,st. agnes centre,,,,donegal town,donegal,ireland
429,749721769,,,,st. agnes centre,,,,donegal town,donegal,ireland
430,749721769,,,,st. agnes centre,,,,donegal town,donegal,ireland
431,749721769,,,,st. agnes centre,,,,donegal town,donegal,ireland
432,949022902,,,,st. angela's national school,castlebar,,,castlebar,mayo,ireland
433,909644112,609648446,,,st. brigid's hospital,horgans house,walnut grove,,ballinasloe,galway,ireland
434,12819485,879047188,,,st. catherines school,junior room,kilmullen lane,,newcastle,wicklow,ireland
435,749188832,749188829,,,st. conals hospital,mortuary,,,letterkenny,donegal,ireland
436,749188832,749188829,,,st. conals hospital,mortuary,,,letterkenny,donegal,ireland
437,4781822,872434517,mariemcq@eircom.net,,st. davnets hospital,swimming pool,rooskey,,monaghan,monaghan,ireland
438,12868033,,,,st. fergals junior  national school,,,,bray,wicklow,ireland
439,12868033,,,,st. fergals junior  national school,,,,bray,wicklow,ireland
440,12868033,,,,st. fergals junior  national school,,,,bray,wicklow,ireland
441,214544068,,,,st. gabriels special school,curraheen road,,bishopstown,cork,cork,ireland
442,18464808,,,,st. helens senior national school,limetree avenue,,,portmarnock,dublin,ireland
443,6261833,,,,st. john the baptist national school,old road,,,cashel,tipperary,ireland
444,6261833,,,,st. john the baptist national school,old road,,,cashel,tipperary,ireland
445,6261833,,,,st. john the baptist national school,old road,,,cashel,tipperary,ireland
446,18373635,,,,st. joseph's centre for the visually impaired,grace park road,,dublin 9,drumcondra,dublin,ireland
447,18248636,,,,st. joseph's daughters of charity,clonsilla,,dublin 15,clonsilla,,ireland
448,18248636,,,,st. joseph's daughters of charity,our ladys,2,,clonsilla,dublin 15,ireland
449,18248636,,,,st. joseph's daughters of charity,sonas 5,iris,,clonsilla,dublin 15,ireland
450,18248636,,,,st. joseph's daughters of charity,sonas 4,heather,,clonsilla,dublin 15,ireland
451,18248636,,,,st. joseph's daughters of charity,sonas 3,orchid,,clonsilla,dublin 15,ireland
452,18248636,,,,st. joseph's daughters of charity,sonas 3,orchid,,clonsilla,dublin 15,ireland
453,18248636,,,,st. joseph's daughters of charity,sonas 5,iris,,clonsilla,dublin 15,ireland
454,18248636,,,,st. joseph's daughters of charity,sonas 2,lavender,,clonsilla,dublin 15,ireland
455,4346212,,,,st. josephs hospital,padre pia ward,,,longford,longford,ireland
456,5229438,862593067,,,st. leo's convent,st. leo's convent,dublin road,,carlow,carlow,ireland
457,749521388,,,,st. martins house,sitting room,,,falcarragh,donegal,ireland
458,749521388,,,,st. martins house,,,,falcarragh,donegal,ireland
459,16250329,,,,st. mary's hospital,phoenix park,cun aoibheann unit,,phoenix park,dublin,ireland
460,16250329,,,,st. mary's hospital,tara ward,,,phoenix park,dublin,ireland
461,18671053,,,,st. michaels house,the beeches,donoughmede,,dublin 13,dublin,ireland
462,,876799857,,,st. olaf's national school,balally drive,dundrum,,dublin 14,dublin,ireland
463,,876799857,,,st. olaf's national school,balally drive,dundrum,,dublin 14,dublin,ireland
464,429334488,,,,st. oliver plunkett hospital,service for the older people,dublin road,,dundalk,louth,ireland
465,6432047,877559237,,,st. olivers national school,ballycasheen,,,killarney,kerry,ireland
466,749125455,861605847,lurgybrack@eircom.net,,st. patricks lurgybrack national school,,,,letterkenny,donegal,ireland
467,12861649,,,,st. patricks n.s.,churtlestown,,,enniskerry,wicklow,ireland
468,21450131,,,,st. pauls school,sp3,bonnington,,montenotte,cork,ireland
469,,872837487,,,st. raphael's hospital,oakvale,bungalow e,,youghal,cork,ireland
470,5284350,5284357,,,st. rita's respite,thomas street,,,clonmel,tipperary,ireland
471,,8873530726,,,st. vincents'  daughters of charity,the orchard - room 22,navan road,,dublin 22,dublin,ireland
472,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
473,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
474,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
475,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
476,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
477,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
478,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
479,214391333,,,,st. vincents center,st mary's rd,,,cork city,cork,ireland
480,6845366,,,,st.bridgid's ns,duagh,,,listowl,kerry,ireland
481,,,,,,,,,,,
482,16285697,866031577,,,stewarts hospital,kilcolonn day services,farm and equestrein centre,blackhall,kilcloon,meath,ireland
483,16285697,866031577,,,stewarts hospital,kilcolonn day services,farm and equestrein centre,blackhall,kilcloon,meath,ireland
484,15054426,866031577,,,stewarts hospital,kilcolonn day services,farm and equestrein centre,blackhall,kilcloon,meath,ireland
485,16285697,866031577,,,stewarts hospital,kilclonn day services,farm and equestrein centre,blackhall,kilcloon,meath,ireland
486,,,,,,,,,,,
487,14521966,872684095,,,suzanne's house,6 main road,tallaght,d24,tallaght,dublin,ireland
488,14521966,872684095,anne_p_higgins@hotmail.com,,suzanne's house,6 main road,tallaght,d24,tallaght,dublin,ireland
489,6746766,,,,the derg centre day care,gortlandroe,,,nenagh,tipperary,ireland
490,,861730726,,,ursline secondary school,,,,blackrock,cork,ireland
491,,861730726,,,ursline secondary school,,,,blackrock,cork,ireland
492,,862538341,,,val nolan,monashennach,ardagh,,limerick,limerick,ireland
493,217332179,,vicarstownns@eircom.net,,vicarstown national school,vicarstown,,,blarney,cork,ireland
494,498546212,,,,virginia care center,dublin road,6bed ward,,virginia,cavan,ireland
495,51302000,51845548,,,waterford insitute for technology,nurse education building,cork road,,waterford,waterford,ireland
496,539375602,860786914,,,wexford county council,3 the willows,hospital hill,,bunclody,wexford,ireland
497,539136992,864061550,,,wexford county council,(for peter fortuna's daughter),22 mayview park,,oulart,wexford,ireland
498,,,,,,,,,,,
499,749124498,,,,woodlands national school,,,,letterkenny,donegal,ireland
500,2492106,,,,youghal community hospital,our lady of lourdes ward,blackwater room,,youghal,cork,ireland
501,2492106,,,,youghal community hospital,st. theresa's ward,,,youghal,cork,ireland
502,2492106,,,,youghal community hospital,our lady's of lourdes ward,,,youghal,cork,ireland
503,2492106,,,,youghal community hospital,st angela's room,,,youghal,cork,ireland
504,2492106,,,,youghal community hospital,st. roch's ward,top floor,,youghal,cork,ireland
505,2492106,,,,youghal community hospital,single room,,,youghal,cork,ireland
506,2492106,,,,youghal community hospital,,,,youghal,cork,ireland
507,2492106,,,,youghal community hospital,st john's ward,,,youghal,cork,ireland
508,2492106,,,,youghal community hospital,st angela's room,,,youghal,cork,ireland
509,2492106,,,,youghal community hospital,sacred heart ward,,,youghal,cork,ireland
510,2492106,,,,youghal community hospital,st josephs ward,,,youghal,cork,ireland
511,2492106,,,,youghal community hospital,,,,youghal,cork,ireland
512,2492106,,,,youghal community hospital,st brigid's,,,youghal,cork,ireland
513,2492106,,,,youghal community hospital,st. theresa's ward,,,youghal,cork,ireland
514,2492106,,,,youghal community hospital,st josephs ward,,,youghal,cork,ireland
515,2750202,,,,sea field,,,,bantry,cork,ireland
516,4866387976,7875125745,,,drumod,bt94 5dg,,,lisbellaw,fermanagh,ireland
517,,0851669515,,,,knockgraffon,,,cahir,tipperary,ireland
518,,0857541814,,,219 mourne road,drimmagh,,,dublin 12,dublin,ireland
519,61317597,0852278930,,,82 lenihan avenue,ballinacurra weston,,,limerick,limerick,ireland
520,12761129,0860560542,,,,11 fair green court,,,bray,wicklow,ireland
521,14906337,0860694047,,,22 riversdale drive,lower kimmage,,,,dublin,ireland
522,0669767895,0861599334,,,gurrane firies,,,,killarney,kerry,ireland
523,2645671,0861641713,,,cuil aodh,,,,macroom,cork,ireland
524,61228912,0862546379,,,3 meadowvale,,,,raheen,limerick,ireland
525,61228912,0862546379,,,3 meadowvale,,,,raheen,limerick,ireland
526,05266790,0862678280,,,cheshire home,john's hill,,,waterford,waterford,ireland
527,,0862748680,,,coiseaga,grove road,rathmines,,dublin 6,dublin,ireland
528,,0863058107,,,goulds cross,,,,cashel,tipperary,ireland
529,50490927,0863687005,,,"7 the glebe,",mill rd,,,thurlus,tipperary,ireland
530,40223838,0863700167,,,balykillageer lower,woodenbridge,,,arklow,wicklow,ireland
531,12883946,0863732121,,,145 roebuck castle,"roebuck road, clonskeagh",,,dublin 14,dublin,ireland
532,,0863940598,,,19 bawnville drive,,,,tallaght,dublin,ireland
533,949023058,0863974885,,,glenisland,,,,castlebar,mayo,ireland
534,,0864037606,,,ardmor,,,,ballydavid,kerry,ireland
535,,0868221698,,,kiltoy,,,,letterkenny,donegal,ireland
536,6849863,0868768874,,,keylod,,,,moyvane,kerry,ireland
537,2836377,0868901733,,,inane,,,,castletownsend,cork,ireland
538,,0868945326,,,,glenavar,,,kerrykeel,donegal,ireland
539,0469244705,0861024646,,,walterstown,carlanstown,,,kells,meath,ireland
540,,0861028639,,,44 annaville park,dundrum,dublin,,dublin 14,dublin,ireland
541,,0861613140,,,derrygrath,,,,clonmel,tipperary,ireland
542,,0862232063,,,gulladuff,ref mary mcloughlin carer,0862232063,,moville,donegal,ireland
543,18391954,0862572444,,,"apt 34, offington manor",sutton,,,dublin 13,dublin,ireland
544,0217335943,0863521324,,,the bungalow,coolduve,kilmurry,,lisarda,cork,ireland
545,2834413,0863552963,,,,,,,union hall,cork,ireland
546,12862289,0863608773,,,3 killarney court,,,,bray,wicklow,ireland
547,,0863913309,,,baurleigh,,,,bandon,cork,ireland
548,,0864037606,,,ardamore,ballydavid,,,tralee,kerry,ireland
549,0419880899,0868777921,,,30 high meadows,,,,duleek,meath,ireland
550,,0871350489,,,,13 maple drive,,,killarney,kerry,ireland
551,,0871350489,,,13 maple drive,,,,killarney,kerry,ireland
552,0667131267,0872230623,,,bishops court,,ballyduff,,tralee,kerry,ireland
553,0579137141,0872239817,,,the walk,kimnitty,,,birr,offaly,ireland
554,0579137141,0872239817,,,the walk,kimnitty,,,birr,offaly,ireland
555,667137370,0872377705,,,knocklee house,castlemaine road,,,tralee,kerry,ireland
556,,0872386506,,,9 glencarrig,,,,roscrea,tipperary,ireland
557,0872581136,0872581136,,012012035,butterfly cottage,tinnapark drive,"old long hill, enniskerry",,killpeder,wicklow,ireland
558,,0872679162,,,tara rock road,blackrock,,,dundalk,louth,ireland
559,2243493,0872773097,,,25 eglantine cresent,,,,mallow,cork,ireland
560,2243493,0872773097,,,25 eglantine cresent,,,,mallow,cork,ireland
561,2243493,0872773097,carmike99@eircom.net,,25 eglantine cresent,,,,mallow,cork,ireland
562,0906623332,0872888919,,,,highfield,,,mount talbet,roscommon,ireland
563,,0874652882,,,54 broadfard hill,ballinteer,,,dublin 16,dublin,ireland
564,,0876172740,,,butler house,,patrick street,,kilkenny,kilkenny,ireland
565,,0876187942,,,89 monastery drive,,,,clondalkin,dublin,ireland
566,,0876211167,,,"no.6 tailtean court, tailtean housing scheme",windstown,,,navan,meath,ireland
567,05224699,0876222623,,,49 pine wood drive,killmacomma,,,clonmel,tipperary,ireland
568,5224699,0876222623,,,49 pine wood drive,killmacomma,,,clonmel,tipperary,ireland
569,,0876255790,,,dunbin,knockbridge,,,dundalk,louth,ireland
570,0449375501,8765276320,,0877835875,iona cottage,,,,kinnegad,meath,ireland
571,0667129350,0876916351,,,17 beenoshee,ballyard,,,tralee,kerry,ireland
572,0667129350,0876916351,,,31 racecourse lawn,oak park,,,tralee,kerry,ireland
573,0667129350,0876916351,,,31 racecourse lawn,oak park,,,tralee,kerry,ireland
574,0667129350,0876916351,,,31 racecourse lawn,oak park,,,tralee,kerry,ireland
575,0667129350,0876916351,,,31 racecourse lawn,oak park,,,tralee,kerry,ireland
576,0667129350,0876916351,,,31 racecourse lawn,oak park,,,tralee,kerry,ireland
577,469025422,0877660085,,,kiltale,,,,dunsanny,meath,ireland
578,0419812124,0877918407,,,61 seaview estate,,,,laytown,meath,ireland
579,,0877980535,,,,high park,,,ballysimon,limerick,ireland
580,,0878560713,,,park,,,,banagher,offaly,ireland
581,0857303601,0879149151,,0857462092,45 cliona park,,,,moyross,limerick,ireland
582,6247119,0879241757,,,moan,,,,oola,limerick,ireland
583,217336422,0879272550,,,mardon,lower belmont,,,crookstown,cork,ireland
